Rubriques douanières,Dénomination des marchandises,2006-01-01 00:00:00,2006-02-01 00:00:00,2006-03-01 00:00:00,2006-04-01 00:00:00,2006-05-01 00:00:00,2006-06-01 00:00:00,2006-07-01 00:00:00,2006-08-01 00:00:00,2006-09-01 00:00:00,2006-10-01 00:00:00,2006-11-01 00:00:00,2006-12-01 00:00:00,2007-01-01 00:00:00,2007-02-01 00:00:00,2007-03-01 00:00:00,2007-04-01 00:00:00,2007-05-01 00:00:00,2007-06-01 00:00:00,2007-07-01 00:00:00,2007-08-01 00:00:00,2007-09-01 00:00:00,2007-10-01 00:00:00,2007-11-01 00:00:00,2007-12-01 00:00:00,2008-01-01 00:00:00,2008-02-01 00:00:00,2008-03-01 00:00:00,2008-04-01 00:00:00,2008-05-01 00:00:00,2008-06-01 00:00:00,2008-07-01 00:00:00,2008-08-01 00:00:00,2008-09-01 00:00:00,2008-10-01 00:00:00,2008-11-01 00:00:00,2008-12-01 00:00:00,2009-01-01 00:00:00,2009-02-01 00:00:00,2009-03-01 00:00:00,2009-04-01 00:00:00,2009-05-01 00:00:00,2009-06-01 00:00:00,2009-07-01 00:00:00,2009-08-01 00:00:00,2009-09-01 00:00:00,2009-10-01 00:00:00,2009-11-01 00:00:00,2009-12-01 00:00:00,2010-01-01 00:00:00,2010-02-01 00:00:00,2010-03-01 00:00:00,2010-04-01 00:00:00,2010-05-01 00:00:00,2010-06-01 00:00:00,2010-07-01 00:00:00,2010-08-01 00:00:00,2010-09-01 00:00:00,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00
8212,Rasoirs et leurs lames,49.6,20.9,2.400000000000006,28.69999999999999,6.5,0.0,50.30000000000001,1.5,1.5,1.400000000000006,44.29999999999998,0.0,0.1,18.6,51.89999999999999,2.100000000000009,0.5,1.599999999999994,0.0,0.0,1.900000000000006,48.8,2.200000000000003,3.899999999999991,0,0.0,215.3,-171.7,30.9,34.0,0.5999999999999943,1.200000000000003,1.100000000000009,59.90000000000001,0.6999999999999886,30.19999999999999,1.2,6.0,1.3,25.8,33.2,0.071011,27.968224,1.4766,64.563416,0.0,0.12353,0.718304,0.334609,59.810677,0.838056,49.223878,3.010305,31.687376,8.564376,106.195607,2.81738,47.102646,17.195468,75.550077,34.627192,1.072516,4.334236,3.091643,0.148422,2.817325,0.0,5.510803,5.708915,2.483014,1.866399,59.206177,11.705428,25.94456,4.334236,48.996553,10.381486,6.39242,129.756235,14.915384,7.340813,18.899927,4.665172,77.851285,1.582352,8.156293,1.201792,10.310291,67.19526251,15.02176943,2.886649343534001,14.849527560562,24.545776623889,3.61088255113,15.508529293278,8.987366654428,7.82768326,1.267882922015,9.978611226396,16.99165974,3.748806660000001,10.2296528,13.4851623,10.86920617,0.9430582300000001,18.776234,18.344621,15.564837,8.768608,5.194754,7.36495,4.82,6.941819,2.535882,12.274401,18.55418,22.85064551,0.9775,8.934347,13.399128,2.649009,20.302831,3.086128,7.15172,1.684085,9.455196,1.305918,10.197966,2.964758,10.794322,16.627041,17.930989,25.763066,47.626561,14.374817,4.6,17.20741,16.117761,1.275188,9.889445,3.162005,20.350986,10.571081,14.425605,9.013097,14.005394,16.363591,9.998726,6.75718,7.014341,7.615425,13.721133,5.433622,5.336235,22.424517,6.966497,0.559114,56.31128,40.860963,34.077401,1.772384,27.298856,4.655537,23.524042,6.756192,20.179172,41.563076,5.603572,51.139534,7.497687,22.953452
83,Autres ouvrages en métaux communs,121.4,135.2,147.9,309.4,166.6,368.8,450.4000000000001,171.0999999999999,170.4000000000001,36.39999999999986,68.59999999999991,107.1000000000004,115.4,413.5,84.70000000000005,468.1999999999999,16.20000000000005,340.2,46.0,97.79999999999995,446.2,438.4999999999998,293.8000000000002,10.09999999999991,265.8,5.5,2983.0,-2664.2,227.1999999999999,16.30000000000007,38.79999999999995,71.60000000000002,377.3,576.6000000000001,49.89999999999986,344.8,443.7,143.9,399.9,52.20000000000005,543.5999999999999,480.524634,122.594178,271.647316,99.617951,35.110743,523.679019,690.876618,67.497041,188.085931,545.764071,352.604665,66.457137,368.928081,520.353062,477.786757,228.725874,345.182019,213.039489,134.959512,0.0,464.3,198.880979,30.753125,206.826787,626.855954,247.640057,792.364065,715.698622,363.44918,101.747877,1200.7,30.351486,754.050769,198.880979,195.24147,613.424472,555.4747419999999,120.022473,67.74901,863.902878,311.143771,940.652749,336.083523,1052.297302,85.137029,62.664492,424.391875,69.79139595,84.42419941999995,776.5952859965721,65.69542795219003,90.59668252520197,65.98241135470901,815.8196395109521,488.0486483580749,695.2809059791442,1206.934602821604,90.06288664799996,58.91746043000001,150.04627039,378.7443177300001,239.5784073,636.9801103399998,1300.696331799999,43.93261400000001,57.462653,464.38642,215.220512,559.528818,343.408188,140.840978,279.400256,983.152086,665.233209,213.181165,652.1170045848999,348.715301,267.999185,589.0056960000001,557.144228,731.375498,190.308393,258.624604,516.389179,89.44581799999999,697.8566539999999,540.149215,289.720582,425.415857,382.380632,413.354651,564.964922,870.170931,538.70461,390.9,324.508955,476.577277,336.485872,1037.571623,751.487068,141.292529,195.742605,1174.532753,807.630656,90.080967,210.409602,101.98521,481.491127,757.238113,600.860256,1080.0447,171.632137,126.186434,118.539666,444.018209,180.209828,1362.083073,287.650287,375.70752,1346.670567,610.862088,179.894012,883.916969,83.360528,166.452449,1225.08,174.278982,1120.193318,647.5104620000001,628.180924
8301,"Serrures, verrous et cadenas",34.3,11.1,15.9,51.2,7.200000000000003,36.10000000000001,31.89999999999998,16.0,43.60000000000002,34.39999999999998,2.300000000000011,16.5,15.2,2.300000000000001,42.4,14.8,44.2,35.19999999999999,17.70000000000002,19.89999999999998,18.30000000000001,38.90000000000001,9.799999999999983,37.90000000000003,26.4,10.3,818.6999999999999,-718.5,56.0,5.099999999999994,107.3,47.5,8.399999999999977,14.30000000000001,40.19999999999999,55.60000000000002,23.3,42.60000000000001,45.5,13.39999999999999,4.899999999999991,36.003147,36.608385,14.9986,19.816781,52.259227,2.844116,0.126373,22.120507,11.862875,14.239999,60.004996,14.858021,15.81329,9.753309,49.165372,52.256234,69.128351,32.372173,53.3425,49.724455,20.254831,40.559945,812.487631,24.60705,28.545802,86.283089,58.596518,18.310889,48.328721,10.041703,58.071985,37.939856,27.914025,40.559945,36.761455,23.388234,30.320964,27.87441,37.008416,229.893928,30.72180700000001,31.147502,33.865243,192.033178,43.638554,63.101322,13.067081,29.49963246,311.18263259,91.611761210123,70.71856447837,39.961384579298,49.398855083265,94.907454778429,82.364745353685,57.19337472952199,57.776359420979,34.54349524191201,23.3434213,42.5808205,110.1791962299999,51.31379033,72.13426600000001,62.73512941000001,57.823952,69.344252,102.162531,167.337848,55.235973,99.971802,39.756818,5.873243,79.553159,48.777434,99.88964,27.96826623059999,78.364966,138.402053,105.734794,58.963338,76.131479,127.013966,91.215769,82.604716,44.554411,38.362974,104.357759,35.412576,37.234096,87.791246,74.931445,51.069581,65.203855,116.239467,98.0,24.539869,79.577445,92.708132,73.579386,47.593704,27.286109,18.116836,41.882011,41.067771,71.947347,42.02569,16.642481,30.074305,37.183778,40.738804,37.791427,78.759039,26.017413,127.434345,21.054578,82.558143,90.91039,41.463194,42.84613,60.462311,57.49689,100.397228,37.370209,102.594994,33.500895,74.396962,58.743762,77.447952,123.567604,46.011025
84,Engins mécaniques et pièces de rechange,1139.9,1666.3,2334.5,3546.000000000001,853.8999999999996,1779.799999999999,1182.9,1052.700000000001,1083.4,1378.4,1367.799999999999,1327.100000000002,1238.2,1305.5,1408.5,501.0,1058.400000000001,1305.7,1485.3,821.1999999999989,1070.6,1034.700000000001,4397.699999999999,1249.299999999999,1606.9,1814.4,-3265.2,23528.0,2009.900000000001,1559.0,3046.700000000001,6031.100000000002,4601.399999999994,2314.5,2275.300000000003,2057.800000000003,2303.4,2735.6,3153.1,5795.799999999999,3882.4,1952.314478,1776.210675,1290.58054,1526.913224,2829.603724,3385.060331,2470.600675,3911.904143,2380.842121,3172.739501,1827.91001,1100.490237,2131.659598,2189.315088,2868.296881,5641.82567,3423.111982,2140.12825,2298.878945,4344.024152,2840.234096,2751.32174,2443.026581,18259.78263,3781.053486,3110.906665,3773.763283,6961.216103,9339.785265,9971.751906999994,7667.552625999997,9240.384395,5963.378367,2751.32174,7369.419302000002,5865.448114,4873.411075000001,5386.356222,3249.211642,9632.865992,4710.461861999999,5951.417864,3416.885261,6208.06195,4423.30557,8328.88542,4186.336395,4209.98900084,5448.587316709999,6265.8448154363,24355.37088792849,9779.081566386425,5151.93171330628,4001.219190956931,9415.134835468369,6214.331288463506,2619.149723467464,5403.382745898197,7695.148177829997,3605.2643447,5584.423459330003,2680.401665880001,6413.196178439997,3001.726856010001,5579.350106,8677.58366,3029.272717,44295.41536,12638.603164,14062.878757,5779.240384,5826.405938,4629.27009,6120.145282,5824.175477,4430.705973623968,4449.868342,2298.346299,4941.192672,2918.134873,4079.870942,4816.61104,4240.076201,4749.987048,3726.152381,5144.727153,3218.73249,7811.694305,2730.706304,5673.885165,3857.436631,5267.893738,4418.931143,3766.451636,3693.2,1959.903917,4471.219791,2273.679419,3263.815341,5109.134213,4258.001358,5697.201293,4140.99466,5877.152613,8040.653143,8108.1113,5877.692006,7603.396525,6323.02818,8022.413207,7579.873571,3592.286024,5089.558211,10047.955907,7283.931724,5604.950899,12746.43969,5485.488225,4891.848828,3690.770122,5339.900648,7624.92932,6183.599238,4353.18317,3558.484746,7538.424079,9073.890354,8773.88205,6971.017886,8310.347032
8501,Machines génératrices,10.9,23.1,9.5,15.8,23.60000000000001,4.0,10.0,31.19999999999999,53.30000000000001,21.90000000000001,25.69999999999999,0.9000000000000057,23.6,1.299999999999997,0.0,34.6,59.2,22.7,5.699999999999989,0.0,5.900000000000006,49.19999999999999,0.5,0.0,74.9,11.09999999999999,-85.6,161.4,134.3,4.699999999999989,107.8,54.19999999999999,1.0,251.3,1.899999999999977,158.9,10.6,180.8,128.1,1.600000000000023,12.0,28.850883,4.574756,18.03627,0.865037,30.731382,1.774429,11.460848,31.542139,4.879536,12.285009,90.302935,3.739244,10.566704,25.888922,4.680876,4.751791,102.194459,33.714232,8.78969,27.325284,217.109254,8.299391,68.950105,1734.372565,46.822675,31.911927,25.647618,61.075655,46.836332,127.662565,847.181397,37.993756,0.0,8.299391,142.550447,24.723996,293.474613,51.543459,85.047882,14.650383,229.002978,30.594518,7741.824619,616.396341,42.581264,412.11436,192.459727,50.09355238000001,9.03587135,283.246393292095,45.08478828633701,106.185206369688,0.03793598784,20.887002295425,8.10885972687,83.617161867744,23.880395730989,210.047573350938,66.70218575,25.12253104,7.05882321,9.21895141,6.066415300000001,32.01109181,81.385686,5.66524,180.92577,498.721415,2597.701765,702.980569,357.507041,7.182914,86.77802,5.458399,6.914228,38.527230244,0.0,42.045399,9.713956,19.570604,4.507286,2.277613,47.102108,54.471498,5.631401,39.982806,47.980639,25.990092,0.46713,0.642473,6.536806,45.238269,9.635315,202.666506,80.1,15.86694,0.151793,2.487484,414.920975,9.430545,12.604157,62.86529,35.167218,33.28589,68.030998,16.724307,19.768409,5.500507,11.99466,0.811319,19.626656,73.141166,23.917316,2.372221,28.084246,78.185713,69.730295,19.201949,48.732288,21.58317,1914.510954,41.027687,228.725885,21.86582,530.039373,10.110831,17.176119,34.185957,42.60533,8.272884
8504,Transformateurs électriques,296.9,190.8,97.00000000000006,17.79999999999995,67.79999999999995,15.10000000000002,157.9,70.30000000000007,69.69999999999993,216.4000000000001,303.8,40.79999999999995,13.6,10.4,318.4,3.800000000000011,52.10000000000002,48.19999999999999,27.60000000000002,68.60000000000002,22.09999999999991,13.20000000000005,6.200000000000045,105.4,46.3,16.0,-20.5,120.3,19.5,40.70000000000002,69.80000000000001,18.39999999999998,31.10000000000002,237.6999999999999,33.70000000000005,158.2,936.8,46.70000000000005,586.5,368.8,27.60000000000014,316.678631,130.023933,115.428597,17.781125,11.896179,34.605721,143.57855,53.654076,19.224906,1032.816989,687.508298,8.097873,300.811281,415.327149,717.456673,556.358892,290.338339,368.998032,379.271396,50.438745,41.855006,47.354927,98.466753,473.70845,238.478272,83.088325,128.346584,120.473747,117.406402,635.4870450000001,1095.221293,201.379256,243.173308,47.354927,586.0468549999999,238.83773,292.919532,133.837216,65.540719,174.019252,162.432608,948.309468,298.850386,190.523887,407.527663,2004.07537,372.042987,187.39542517,375.28075741,89.546930363238,301.885767705892,56.21049575681901,686.957693533739,291.916889147287,336.531962544307,239.262512485782,184.874084472704,86.78451882786,211.8247970800001,698.94982712,77.74584177999999,0.15296074,96.09811677,130.92448778,134.424598,195.37219,451.130249,334.360659,1177.122627,1028.935137,308.055588,673.32135,145.335707,50.233441,72.092755,90.632501349,231.515783,120.765514,216.984888,119.049986,109.555748,139.881152,278.273317,587.297803,137.290773,375.351343,697.006376,73.684176,55.143043,132.532315,78.91144,37.553206,62.682894,226.407966,52.0,105.205128,1017.556726,302.449722,178.838902,229.114704,162.309783,719.012076,141.669375,108.746276,362.73913,113.691463,355.247652,102.36516,22.906778,199.710346,487.810579,128.255957,48.90704,75.47651,95.876694,165.005579,428.410739,345.413346,68.656201,96.357391,66.151591,242.409156,639.107382,289.429364,337.196806,137.099957,167.663944,663.243735,740.601469,282.466308
8506-07,Piles et accumulateurs électriques,151.0,398.6,298.5,163.4,112.0999999999999,223.8000000000002,238.0999999999999,131.9000000000001,232.0999999999999,91.90000000000009,160.2999999999997,146.9000000000001,104.1,247.1,186.5000000000001,252.8,110.5,156.3,151.7,226.3,35.20000000000005,74.59999999999991,116.7,55.20000000000005,290.9,87.30000000000001,-377.7,962.4,492.8000000000001,115.2,342.1999999999998,139.0999999999999,312.9000000000001,249.8000000000002,108.1999999999998,64.70000000000027,172.9,329.1,430.4,429.1,96.20000000000005,343.154299,274.798211,146.32206,183.650662,182.029577,82.071716,129.441511,1014.57598,170.295396,239.968802,186.641084,32.963207,160.571318,154.594821,404.089839,100.566673,273.289444,359.980229,226.144662,639.678919,640.640998,759.840237,423.465285,146.412064,453.545558,394.480129,294.045917,478.592913,703.483157,,656.8667260000001,425.411089,441.099615,759.840237,1011.501705,117.586213,747.5563209999999,1004.287591,157.166577,398.029865,384.134976,185.265146,958.862875,863.501981,429.932061,504.045278,652.996548,567.9241274000001,278.66738907,513.33498106074,224.790369570574,363.234377039588,347.808078523591,825.7990632806499,236.836880068,269.6835464870709,162.117273946666,613.904656697221,152.78664548,428.6377142399999,440.3730836900001,409.89476253,212.24217236,3528.95386663,550.861799,523.46154,368.908127,772.876975,306.074513,624.073261,337.205756,361.885446,445.945153,458.441737,260.431304,268.473707765,565.615756,480.903819,748.804576,285.13597,576.622327,945.567868,547.850072,615.769412,687.2531200000001,705.523964,1783.633756,526.414448,647.709972,397.651493,401.12205,751.318883,933.640467,90.901274,297.9,582.323425,793.783683,571.613649,856.3378359999999,1272.586357,449.668891,1496.642703,1054.223599,567.823137,516.406389,1840.136953,910.086551,453.427858,352.982547,1216.991864,471.597397,513.875449,185.251016,492.499164,1014.225229,333.591522,810.309319,644.3607599999999,2956.6342,494.33723,865.896665,698.9884010000001,638.6877830000001,836.299749,615.4762659999999,1220.944956,1696.65577,932.615119,1094.124244,647.453123
8525-29,Appareils de radio,124.9,292.5,391.4,1387.5,573.3999999999996,95.90000000000009,278.5999999999999,252.9000000000001,164.7000000000003,384.7999999999997,108.0,939.5999999999999,135.0,155.0,696.0,38.90000000000009,491.8999999999999,278.0,343.7,313.3000000000002,128.6999999999998,103.9000000000001,144.5999999999999,93.19999999999982,231,335.6,-563.5,1228.4,297.4000000000001,360.8,115.2,63.69999999999982,6951.1,1313.699999999999,737.7000000000007,1838.6,6691.2,5504.099999999999,3303.400000000001,1099.899999999998,1017.700000000001,645.517797,962.470312,490.107532,1109.47837,333.315507,743.033619,1289.82478,327.553154,413.017184,177.677402,3524.352929,33.49242,220.211672,403.903386,1001.713406,132.561951,145.26134,456.993696,612.010835,207.735579,1252.364115,174.540214,69.998393,2707.376362,277.728961,598.44414,96.312435,535.572078,362.84853,122.417196,359.132797,175.409893,117.549397,174.540214,97.241373,168.907686,184.507194,494.275653,1481.234102,163.316813,701.999072,108.611242,408.132749,145.850437,193.455655,270.336361,107.288778,129.13872059,101.30330285,170.367767024991,238.316518713036,377.783301099878,135.011937519135,2302.92939646113,278.665136329068,270.829248193848,138.726554809296,211.633058683554,133.24324308,159.22151576,583.8396539299997,1087.50947212,149.17797656,119.83724813,279.644116,208.969232,590.4866829999999,1899.691863,264.923122,547.612474,265.430177,87.055717,89.86318299999999,198.799659,122.898676,105.41107007059,113.541367,202.215452,172.863299,151.131262,144.68733,158.978923,1507.733914,144.43451,373.690485,333.497913,8313.020113,2372.037049,270.110202,735.51966,326.764883,531.547477,511.428718,635.777245,163.7,396.465413,208.225142,356.884987,381.368437,309.996718,204.694233,228.374652,247.446625,384.476677,192.174955,406.203658,743.2947939999999,1076.970322,404.222089,395.486593,396.379462,655.900618,142.188301,496.729744,443.638177,356.026436,458.892151,239.522963,299.8758770000001,436.483434,522.930469,467.882877,219.598877,336.611801,221.703412,741.372529,390.691462,340.145827,218.798807,892.433851
8701,Tracteurs,80.1,88.30000000000001,0.0,29.90000000000001,227.6,0.0,0.9000000000000341,0.0,46.39999999999998,0.0,0.0,82.69999999999999,20.5,6.899999999999999,114.6,0.0,77.5,112.8,252.6,0.0,47.89999999999998,0.0,0.0,301.7,-,0.3,51.1,-51.1,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0,0.0,9.8,37.2,121.0,221.370933,0.0,5.166716,0.0,0.0,0.0,0.0,20.615047,3.306805,56.388826,1.261781,0.0,0.0,195.360592,132.529634,9.590604,149.137331,12.843006,0.0,20.362791,2356.960578,180.256532,0.0,6.869662,1.452538,0.0,190.700619,326.883513,0.0,157.234464,2.684425,341.34512,14.583564,180.256532,0.0,26.129606,155.076628,51.873614,3.53948,0.0,1.300634,0.0,18.059184,139.896854,11.048608,0.0,0.0,52.22754279999999,0.0,343.597252518,0.0,0.0,237.72586688,2.162012566,174.092454135675,35.42406662520001,14.103495718,84.74003112540001,0.0,0.0,102.87308507,286.6556574400001,0.0,194.85951736,24.648966,222.182042,7.028305,,184.508033,53.316775,1.551265,536.282576,0.0,248.941436,20.160476,0.0,0.0,57.926094,0.0,0.0,0.0,54.166674,18.0,44.10979,0.0,0.0,77.462163,0.0,216.5772,257.966876,319.059668,276.213044,18.541554,2.07336,20.7,0.0,3.254398,0.0,0.061769,212.67116,0.284345,0.0,0.0,18.725424,0.0,,65.278823,2.2523,94.220016,77.652419,3.797587,0.0,45.097096,88.220697,,19.392176,0.0,0.0,0.0,0.0,0.0,91.429148,594.797751,165.974085,1.50803,142.211772,84.28891,,5.480022,447.514424
8702-03,Voitures automobiles,928.8,1982.9,2848.400000000001,1169.299999999999,7788.300000000001,2539.799999999999,669.9000000000015,1193.799999999999,2598.5,821.2999999999993,1684.400000000001,1340.399999999998,519.1,4201.7,615.3000000000002,1643.9,700.3999999999996,2203.200000000001,693.7999999999993,1010.4,1205.400000000001,1077.5,989.8999999999996,796.0,1363.4,1088.9,2616.8,-132.1000000000004,817.8000000000002,1506.9,967.1999999999998,759.5,1247.5,1671.700000000001,1239.6,1710.799999999999,1223.7,1224.5,1659.900000000001,1170.2,1901.599999999999,2080.149495,1654.235167,2065.740643,1481.703736,865.279222,594.295268,453.706974,1517.842874,1899.286224,5394.527733,1303.774589,1682.070565,2498.617869,1764.814982,2738.845686,1891.866786,8287.144373,4190.210305,2997.446296,1643.303494,583.220559,1563.089817,2027.524185,1880.016593,2037.433646,1846.254816,1540.612917,2210.663777,2052.430172,1692.337267,2231.282745,1866.066545,1864.458092,1563.089817,2259.08198,1183.97736,2413.940102,1770.863887,1940.021574,1326.448952,1613.060329,1788.532187,6325.156578,3714.051315,1831.409235,19671.389041,10178.327756,3156.10599032,1888.91225925,2241.405873955172,2045.096506517716,1966.712210871915,4262.55431413719,2773.255422084883,2107.433944670547,2318.72522723276,1780.07987365034,3632.47917569405,3278.45195351,1993.584559869999,2565.9814896,2911.75755055,2274.316367519999,3640.314827820002,3655.248535,4226.444504,4164.21859,2778.53792,3012.691913,3394.27989,3815.96455,2482.421867,4139.548788,4657.214527,2202.094848,2929.459615239999,3576.159773,4180.105565,1980.413438,2810.985379,2605.899331,3368.992056,1779.383266,3712.296935,2491.008532,5463.719274999999,2399.944451,2059.85749,2046.567648,2195.907666,2203.68772,1653.307744,7050.3754,6984.64717,3626.2,3694.100726,3629.378544,3765.137361,5126.605826,5232.470783000001,17.757779,2558.675249,5426.826324000001,2755.237598,2966.080927,4099.644222,5934.881137,5396.186436,5514.097761999999,5069.563233,4642.219308,4221.853815,3569.579585,4262.776016,4357.64946,6393.830464000001,3693.776691,5184.042475,8374.368256,4192.607067,5117.553354,9214.256935,7892.503079,5751.382937,7303.460955,7322.531409,5159.139696,10709.99579,6828.046215,10845.261653
8704,Camions,2267.8,2315.2,1275.0,234.1999999999998,1208.400000000001,813.8999999999996,506.7000000000007,1506.799999999999,4358.4,327.3000000000011,3447.099999999999,1963.5,917.2,1291.2,653.4000000000001,1253.4,647.4000000000005,1426.4,287.6000000000004,5188.799999999999,1155.0,752.1000000000004,1263.200000000001,584.6999999999989,220.3,1077.7,2204.6,-879.0,1298.3,503.9999999999995,301.4000000000005,173.6999999999998,355.3000000000002,655.6999999999998,1577.2,554.8000000000002,891.9,415.9,627.0,486.8999999999999,394.8000000000002,799.658768,1124.117713,765.242642,728.186479,528.476027,679.177326,358.462766,1907.449147,255.403865,1359.085706,392.166256,340.056871,460.655545,385.447159,1096.387321,886.838176,958.969583,579.322025,1771.850151,634.642468,583.220559,770.930458,619.593189,763.775111,1123.362384,774.771932,531.985141,635.584163,811.43763,733.340506,975.1191629999998,645.634127,1430.334928,770.930458,1616.282028,1944.007669,643.1581040000001,607.956642,1926.091437,729.300463,762.431326,3817.481014,3203.280985,2801.177103,1535.278337,647.487257,1098.476813,2117.42818994,1344.70055131,700.5026569874481,642.3471347353532,456.9576593364,1973.318440669238,413.2127400002999,513.3290689224,1234.266437105436,0.0,2233.05171519091,378.45509434,1150.17524857,890.2437199900003,607.83058114,500.16273023,1779.87953321,1278.181945,2177.427541,1307.901016,5636.934344,1007.952868,1791.494482,2237.030096,241.354848,615.253668,669.666917,905.654723,874.7763769599999,7796.894648,809.878915,1810.811123,1029.955053,2826.985971,900.413365,915.97212,1284.903394,621.226718,796.082595,775.365801,2095.407782,804.558765,432.150104,824.189252,905.824846,1334.595998,3315.567745,812.3,774.096809,1768.47726,179.713099,555.533667,7989.895256,638.511381,1647.912187,3077.587969,1049.564641,1678.547167,1111.744106,1879.246826,2064.852474,3324.815939,2112.140156,1257.904216,1869.824668,1915.062705,2078.549117,2529.857935,2900.562165,1397.505226,2492.139523,3999.176264,4031.047441,4029.822128,3887.482435,3366.574658,2530.251411,2803.752085,1922.562371,2695.285421,1136.704886,3810.884021,1564.46843
8708,Pièces de rechange pour véhicules,80.9,156.0,206.4,403.9999999999999,152.1,247.6999999999999,130.8000000000002,180.1999999999998,362.6000000000001,217.9999999999998,200.0,201.4000000000001,298.0,201.3,323.1,38.80000000000007,231.8,410.0,149.0999999999999,147.2,245.1000000000001,689.5999999999999,408.9000000000001,476.7999999999997,467.4,415.2,-739.6,2576.3,433.2999999999997,868.4000000000001,92.80000000000018,441.8000000000002,574.5,611.6999999999998,277.8999999999996,350.8000000000002,673,251.9,378.3000000000001,378.2,740.5999999999999,607.145696,288.767723,511.540908,1192.834444,703.160515,707.681435,297.112216,427.394573,486.584881,446.277872,436.840409,612.800829,220.030869,268.634064,1002.013468,903.487899,1289.330556,1489.058655,1617.719889,758.806471,891.254912,507.099023,556.501745,817.160905,937.611256,588.356672,1113.516051,878.170667,365.130581,719.029116,1137.0495,419.379425,845.510621,507.099023,1070.129558,1835.542492,527.283571,1098.757205,627.799443,741.935128,1037.888468,698.654623,802.052595,957.453834,749.057614,18742.276392,1238.271123,668.30000416,1125.34948853,768.980787833582,529.302193412442,1042.634866558059,979.542157177769,590.3825962561549,753.2654099295609,519.2471802049571,492.5287617529661,958.2122631492844,957.6476770199998,629.0760489,762.5006504000007,1103.88260701,738.7426144000008,553.44731772,553.855663,1263.539672,917.955521,810.069908,734.845425,618.504732,504.278017,358.688344,548.246385,282.407196,314.48799,868.2584103892,1286.217294,1086.326458,333.34834,497.294473,440.772684,3316.741026,666.306229,2396.765704,414.491409,544.155852,257.321348,435.782338,424.472497,430.250895,228.930693,297.870515,712.952813,496.311451,300.7,441.993536,1607.959165,400.559839,715.561809,334.177092,613.613526,387.219196,461.714997,534.410104,455.55235,720.148599,902.795818,599.966963,516.301291,516.25307,533.657535,536.318489,613.683495,667.78128,294.443425,2375.078473,1286.983998,769.257202,824.026295,923.788968,838.961164,1062.771822,808.158795,563.009622,626.374416,660.028337,501.293102,615.710543,1254.310019,978.550396
